provider_id,qr_rating,capacity,min_age_months,max_age_months,num_violations,num_distinct_violation_rules,num_monitoring_visits,num_enforcement_actions,vacancies_count,has_waitlist,waitlist_total,care_after_school_care,care_before_school_care,care_drop_in_care,care_rotating_care,care_sick_care,language_english,language_spanish,philosophy_cognitive_based_philosophy,philosophy_high_scope,philosophy_montessori,philosophy_parent_co_op,philosophy_reggio_emilia,philosophy_religious,philosophy_waldorf_steiner,regtype_certified_family,regtype_licensed_camp,regtype_licensed_family,regtype_licensed_group,regtype_public_school,service_4k_programming,service_ehs_ccp_programming,service_ehs_programming,service_head_start_programming,service_infant_child_care,service_night_time_child_care,service_weekend_child_care
836,2,50,48.0,143.0,14,14,8,4,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
404,3,125,1.38,143.0,4,4,4,1,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1196,2,26,1.38,156.0,15,13,5,1,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
432,2,8,1.38,156.0,11,11,4,0,0,False,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
3565,3,8,1.38,144.0,9,8,4,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
3026,3,8,1.38,71.0,1,1,4,0,0,True,,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
600,2,19,0.92,156.0,48,37,8,4,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
3955,2,45,1.38,71.0,31,23,5,1,0,True,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
4725,2,8,1.38,144.0,1,1,2,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True
3475,2,8,1.38,156.0,6,6,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3042,3,35,48.0,167.0,2,2,3,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1988,2,8,0.92,119.0,5,5,3,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
646,2,8,0.0,144.0,9,9,2,0,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
733,2,49,0.92,167.0,15,14,3,0,0,False,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
2401,2,8,1.38,156.0,1,1,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
4238,2,8,1.38,156.0,1,1,3,0,0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1474,3,40,0.92,155.0,0,0,1,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
78,2,8,0.92,156.0,0,0,2,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
1154,2,18,1.38,167.0,2,2,3,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
3453,3,50,0.92,156.0,2,2,3,0,0,False,0,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1577,2,8,0.92,156.0,1,1,2,0,0,True,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1262,2,8,1.38,156.0,9,8,2,2,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2853,2,8,1.38,156.0,12,11,2,1,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1428,2,8,1.38,156.0,3,3,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
4139,3,160,1.38,155.0,7,7,5,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2647,3,8,1.38,156.0,1,1,2,0,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2093,3,8,1.38,156.0,1,1,2,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
3137,2,8,0.92,156.0,3,3,2,1,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3971,3,36,3.0,155.0,2,2,4,0,0,True,5,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1088,5,39,36.0,155.0,1,1,2,0,0,False,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1868,2,37,0.92,156.0,4,4,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
3201,2,100,1.38,204.0,6,6,1,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
2311,2,158,1.84,155.0,8,7,2,1,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2185,2,8,2.0,107.0,0,0,3,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2377,5,115,0.46,155.0,5,4,5,0,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False
2496,3,16,0.46,43.0,0,0,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2275,3,70,0.46,155.0,0,0,1,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1192,2,8,1.38,155.0,2,2,4,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
441,5,95,3.0,143.0,1,1,3,0,0,False,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
3352,3,8,1.38,155.0,9,8,7,4,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
510,5,100,1.38,143.0,2,2,2,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
4478,3,70,24.0,119.0,11,8,6,1,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1661,2,50,1.38,155.0,3,3,3,0,0,False,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
174,2,47,1.38,119.0,11,11,3,1,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
660,2,35,0.92,95.0,42,38,7,2,0,True,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2058,5,95,1.38,83.0,11,10,10,0,0,True,257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
469,5,80,60.0,143.0,11,7,7,0,0,False,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2687,5,90,48.0,143.0,20,16,6,0,0,False,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
783,3,200,0.92,179.0,10,10,5,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2299,5,102,1.38,143.0,6,5,5,0,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3964,5,144,1.38,108.0,11,11,6,2,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2328,5,140,1.38,83.0,1,1,2,0,0,True,9,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2050,3,150,1.38,72.0,13,12,7,4,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4085,5,105,1.38,143.0,1,1,3,0,0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3380,5,200,0.46,155.0,3,3,2,0,0,False,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
67,2,60,60.0,156.0,0,0,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2948,5,180,1.38,155.0,3,2,6,1,0,True,38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2706,3,168,1.38,155.0,3,2,8,4,0,True,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1114,3,128,1.38,179.0,9,9,4,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3943,2,90,1.38,155.0,9,9,6,1,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2378,5,84,1.38,71.0,0,0,3,0,0,True,78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1919,3,70,1.38,71.0,17,17,6,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
87,5,96,12.0,155.0,19,18,11,2,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1423,5,70,30.0,167.0,4,4,4,1,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1394,5,96,48.0,155.0,2,2,6,0,0,True,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3924,2,36,60.0,143.0,2,2,6,0,0,True,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3382,5,51,60.0,155.0,2,2,6,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
297,5,34,60.0,155.0,8,6,7,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1002,2,36,60.0,155.0,0,0,2,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
536,3,60,60.0,167.0,2,2,4,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2106,3,50,48.0,167.0,10,10,5,0,0,True,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2487,2,50,60.0,155.0,1,1,4,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3903,2,36,60.0,155.0,1,1,4,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1036,2,36,60.0,155.0,0,0,3,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3911,2,18,60.0,155.0,0,0,6,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4779,2,36,60.0,155.0,0,0,3,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2354,2,36,60.0,143.0,0,0,2,0,0,True,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4590,2,18,60.0,155.0,6,6,6,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
243,2,36,60.0,155.0,1,1,2,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3333,2,54,60.0,143.0,1,1,6,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4814,2,50,60.0,155.0,0,0,2,0,0,True,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1455,5,120,12.0,167.0,3,3,8,5,0,True,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
3489,2,36,60.0,167.0,1,1,4,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
4395,5,50,48.0,155.0,2,2,3,0,0,True,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4289,2,18,60.0,155.0,0,0,3,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
967,2,36,60.0,155.0,1,1,4,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4468,5,144,60.0,155.0,6,5,5,0,0,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1955,2,150,60.0,155.0,0,0,2,0,0,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
737,2,36,60.0,167.0,1,1,2,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
804,2,36,60.0,167.0,1,1,3,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2778,2,165,60.0,179.0,2,2,5,0,0,True,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1746,2,18,60.0,167.0,1,1,2,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2617,3,50,1.38,155.0,10,10,4,1,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4568,5,190,1.38,155.0,24,18,14,8,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4212,5,200,2.76,143.0,5,5,5,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4777,3,8,1.38,155.0,3,3,3,1,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3982,2,112,60.0,131.0,4,4,4,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4151,2,50,60.0,155.0,0,0,3,0,0,True,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
4761,2,64,60.0,155.0,0,0,2,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1749,2,34,60.0,155.0,1,1,3,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1581,2,25,60.0,155.0,6,6,4,0,0,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1273,2,36,60.0,155.0,1,1,3,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
58,2,65,60.0,155.0,4,4,2,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1286,2,65,60.0,155.0,2,2,3,0,0,True,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
703,2,70,60.0,155.0,2,2,4,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
189,2,50,60.0,155.0,2,2,4,0,0,True,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
824,2,45,60.0,155.0,4,4,4,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3392,2,50,60.0,155.0,0,0,3,0,0,True,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
672,2,65,60.0,155.0,0,0,4,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3781,2,36,60.0,155.0,0,0,3,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4122,2,36,60.0,155.0,0,0,3,0,0,True,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2279,2,45,60.0,155.0,0,0,3,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2433,2,36,60.0,155.0,1,1,3,0,0,True,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3021,2,34,60.0,155.0,6,5,2,0,0,True,4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2957,2,65,60.0,155.0,2,2,4,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2483,2,35,60.0,143.0,0,0,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4632,2,8,0.92,143.0,6,6,2,1,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2018,3,200,48.0,155.0,0,0,1,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4382,3,65,1.38,155.0,3,3,4,0,0,True,22,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3355,3,30,1.38,155.0,10,10,5,0,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4322,3,68,0.46,167.0,4,2,10,0,0,True,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4056,2,75,0.46,155.0,3,3,9,0,0,False,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1435,2,8,2.76,119.0,0,0,3,0,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3666,3,8,1.38,191.0,30,21,4,5,0,False,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3497,2,8,1.38,155.0,1,1,2,0,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1363,5,200,1.38,84.0,13,10,9,5,0,True,92,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
3966,5,200,1.38,108.0,12,7,11,3,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
3361,5,200,1.38,167.0,45,33,7,9,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
399,4,200,42.0,191.0,6,3,6,1,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1390,5,75,1.38,143.0,7,7,4,1,0,False,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4262,5,200,0.92,155.0,27,20,8,7,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
1091,2,8,1.38,155.0,0,0,3,0,0,True,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4565,3,200,1.38,156.0,10,10,6,0,0,True,22,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1880,5,200,1.38,143.0,20,16,8,8,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3734,2,35,1.38,71.0,24,22,2,1,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
4047,2,8,1.38,155.0,2,2,3,0,0,False,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
475,2,8,0.23,155.0,0,0,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1347,2,8,1.38,156.0,12,10,2,1,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
3281,2,8,1.38,203.0,25,23,2,1,0,False,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1058,3,23,24.0,144.0,2,2,3,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
21,2,7,1.38,71.0,0,0,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2606,3,8,1.38,131.0,4,4,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4411,2,29,1.38,72.0,1,1,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1326,3,8,1.38,167.0,18,15,3,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
1525,3,8,1.38,155.0,1,1,4,0,0,False,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
4071,3,80,30.0,131.0,1,1,3,0,0,False,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
107,2,8,1.38,107.0,0,0,3,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3260,3,8,1.38,167.0,0,0,2,0,0,False,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4179,2,32,0.92,72.0,1,1,3,0,0,False,0,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
217,3,40,0.92,156.0,6,5,6,2,0,True,27,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1023,4,8,1.84,143.0,0,0,3,0,0,False,0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3127,2,50,36.0,168.0,34,27,5,2,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
834,2,8,1.38,156.0,18,18,3,1,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3829,2,50,0.92,155.0,5,5,2,0,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3455,4,68,1.38,119.0,9,9,5,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3751,3,30,1.38,155.0,4,4,3,0,0,True,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1820,3,8,12.0,72.0,0,0,2,0,0,False,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
971,4,75,0.92,155.0,5,5,5,0,0,True,12,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
388,5,17,36.0,71.0,0,0,4,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3576,5,74,36.0,72.0,0,0,5,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2835,5,94,36.0,83.0,1,1,4,0,0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2851,5,35,36.0,71.0,4,4,4,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3082,5,34,36.0,71.0,4,4,4,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1339,5,37,36.0,83.0,2,2,4,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1275,5,17,36.0,60.0,2,2,5,1,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
49,5,17,36.0,59.0,2,2,5,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3868,5,17,36.0,59.0,1,1,3,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
352,3,16,30.0,119.0,0,0,2,0,0,False,0,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
209,3,21,36.0,83.0,0,0,3,0,0,False,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
