provider_id,qr_rating,has_license_number,dhhs_matched,capacity,full_time_staff,part_time_staff,num_accreditations,dhhs_capacity,dhhs_age_from_months,dhhs_age_to_months,dhhs_days_open_count,dhhs_hours_from_minutes,dhhs_hours_to_minutes,dhhs_hours_open_minutes,dhhs_issue_year,accred_national_association_for_the_education_of_young_children,accred_national_early_childhood_program_accreditation,accred_national_lutheran_school_accreditation,age_infants,age_preschool,age_school_age,age_toddlers,day_friday,day_monday,day_saturday,day_sunday,day_thursday,day_tuesday,day_wednesday,info_accepts_child_care_subsidy,info_serves_children_with_special_needs,lictype_child_care_center,lictype_family_child_care_home_i,lictype_family_child_care_home_ii,lictype_preschool,lictype_provisional_child_care_center,lictype_provisional_family_child_care_home_i,lictype_provisional_family_child_care_home_ii,ptype_child_care_center,ptype_family_child_care_home,ptype_head_start,ptype_preschool,ptype_public_school,accred_other,geo_county_0,geo_county_1,geo_county_10,geo_county_11,geo_county_12,geo_county_13,geo_county_14,geo_county_15,geo_county_16,geo_county_17,geo_county_18,geo_county_19,geo_county_2,geo_county_20,geo_county_21,geo_county_22,geo_county_23,geo_county_24,geo_county_25,geo_county_26,geo_county_27,geo_county_28,geo_county_29,geo_county_3,geo_county_30,geo_county_31,geo_county_32,geo_county_33,geo_county_34,geo_county_35,geo_county_36,geo_county_37,geo_county_38,geo_county_39,geo_county_4,geo_county_40,geo_county_41,geo_county_42,geo_county_43,geo_county_5,geo_county_6,geo_county_7,geo_county_8,geo_county_9
2638,2,True,True,75.0,6.0,3.0,0,75,1.38,120.0,5,390.0,1050.0,660.0,2022,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1630,2,True,True,79.0,11.0,10.0,0,79,1.38,156.0,5,375.0,1050.0,675.0,2018,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2138,2,True,True,33.0,3.0,1.0,0,33,1.38,156.0,6,0.0,1440.0,1440.0,2003,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1027,2,True,True,10.0,1.0,1.0,0,10,1.38,144.0,7,0.0,1440.0,1440.0,2018,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3031,1,True,True,10.0,1.0,,0,10,1.38,144.0,5,420.0,1050.0,630.0,2024,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1626,1,True,True,115.0,19.0,,0,115,1.38,156.0,5,360.0,1050.0,690.0,2022,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2114,1,True,True,10.0,1.0,,0,10,1.38,144.0,5,360.0,1080.0,720.0,2025,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1590,1,True,True,70.0,6.0,3.0,0,70,1.38,156.0,5,360.0,1080.0,720.0,2008,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2862,3,False,False,,2.0,,0,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2431,2,True,True,12.0,,,0,12,1.38,156.0,5,360.0,1080.0,720.0,2009,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1249,1,True,True,100.0,3.0,6.0,0,100,18.0,156.0,5,450.0,1080.0,630.0,2009,False,False,False,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1782,1,True,True,12.0,1.0,1.0,0,12,1.38,156.0,5,360.0,1080.0,720.0,2025,False,False,False,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
602,2,True,True,10.0,,,0,10,1.38,156.0,5,360.0,1080.0,720.0,2023,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2148,1,True,True,10.0,1.0,,0,10,1.38,156.0,7,360.0,1260.0,900.0,2000,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2897,1,True,True,110.0,9.0,13.0,0,110,1.38,156.0,5,360.0,1170.0,810.0,2023,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1451,2,True,True,12.0,,,0,12,1.38,156.0,7,0.0,1440.0,1440.0,2022,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3211,3,False,False,,21.0,14.0,0,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1482,2,True,True,10.0,1.0,,0,10,1.38,156.0,5,360.0,1080.0,720.0,2011,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
998,2,True,True,10.0,,,0,10,1.38,156.0,7,0.0,1440.0,1440.0,2014,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1123,2,True,True,12.0,1.0,1.0,0,12,1.38,144.0,5,360.0,1080.0,720.0,2023,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
472,1,True,True,52.0,6.0,1.0,0,52,1.38,144.0,5,330.0,1080.0,750.0,2021,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
474,1,True,True,52.0,8.0,3.0,0,52,1.38,156.0,5,360.0,1110.0,750.0,2024,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1273,1,True,True,12.0,1.0,4.0,0,12,1.38,132.0,5,420.0,1080.0,660.0,2024,False,False,False,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
155,1,True,True,10.0,1.0,,0,10,1.38,144.0,6,0.0,1440.0,1440.0,2023,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
497,2,True,True,99.0,13.0,6.0,0,99,1.38,156.0,7,390.0,1110.0,720.0,2013,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2385,2,True,True,10.0,1.0,,0,10,1.38,156.0,5,420.0,1020.0,600.0,2020,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1930,1,True,True,12.0,1.0,,0,12,1.38,156.0,7,0.0,1440.0,1440.0,2013,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1030,2,True,True,180.0,12.0,22.0,0,180,1.38,144.0,5,360.0,1080.0,720.0,1997,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1164,2,True,True,12.0,1.0,,0,12,1.38,156.0,6,0.0,1440.0,1440.0,2024,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2937,5,True,True,12.0,,,0,12,1.38,156.0,7,0.0,1440.0,1440.0,2017,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1696,2,True,True,56.0,10.0,,0,56,1.38,144.0,5,330.0,1290.0,960.0,2018,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1018,1,True,True,10.0,1.0,,0,10,1.38,144.0,5,360.0,1080.0,720.0,2025,False,False,False,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
499,2,True,True,24.0,1.0,2.0,0,24,36.0,60.0,5,540.0,870.0,330.0,2010,False,False,False,False,True,False,False,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2,True,True,64.0,5.0,4.0,0,64,1.38,156.0,5,330.0,1140.0,810.0,2018,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1272,5,True,True,75.0,8.0,8.0,0,75,1.38,144.0,5,360.0,1080.0,720.0,2024,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1434,2,True,True,55.0,6.0,2.0,0,55,1.38,156.0,5,360.0,1080.0,720.0,2025,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1666,1,True,True,10.0,,,0,10,1.38,156.0,5,450.0,1050.0,600.0,2025,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2722,1,True,True,60.0,5.0,1.0,0,60,1.38,156.0,6,330.0,1080.0,750.0,2023,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1200,5,True,True,53.0,6.0,,0,50,1.38,156.0,5,330.0,1080.0,750.0,2011,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,3,True,True,30.0,6.0,,0,30,1.38,36.0,5,450.0,975.0,525.0,2020,False,False,False,False,True,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515,2,True,True,10.0,,,0,10,1.38,156.0,5,420.0,1050.0,630.0,2012,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,2,True,True,12.0,,,0,12,1.38,60.0,5,420.0,1020.0,600.0,2024,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1600,2,True,True,12.0,1.0,1.0,0,12,1.38,108.0,5,450.0,1050.0,600.0,2021,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,1,True,True,12.0,2.0,,0,12,1.38,156.0,5,0.0,1440.0,1440.0,2021,False,False,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2847,4,True,True,74.0,12.0,3.0,0,74,1.38,156.0,5,390.0,1080.0,690.0,2005,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
981,1,True,True,10.0,2.0,,0,10,1.38,156.0,7,420.0,1260.0,840.0,2022,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1417,1,True,True,64.0,15.0,4.0,0,64,1.38,72.0,5,390.0,1080.0,690.0,2018,False,False,False,True,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2697,1,True,True,9.0,1.0,,0,9,1.38,156.0,5,420.0,1050.0,630.0,2006,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2177,2,True,True,225.0,13.0,1.0,0,225,1.38,156.0,6,300.0,1380.0,1080.0,2015,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2334,3,False,False,,1.0,,0,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2063,1,True,True,60.0,5.0,1.0,0,60,1.38,156.0,7,0.0,1440.0,1440.0,2012,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1400,5,True,True,24.0,2.0,5.0,0,24,1.38,156.0,5,420.0,1200.0,780.0,1997,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
539,2,True,True,70.0,8.0,4.0,0,99,1.38,96.0,5,420.0,1080.0,660.0,2024,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2943,2,True,True,12.0,1.0,,0,12,1.38,156.0,5,420.0,1020.0,600.0,2023,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,1,True,True,10.0,,,0,10,1.38,156.0,5,360.0,1080.0,720.0,2018,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2253,1,True,True,10.0,1.0,,0,10,1.38,156.0,5,450.0,1020.0,570.0,2025,False,False,False,True,True,False,True,True,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
775,2,True,True,10.0,,,0,10,1.38,156.0,5,360.0,1080.0,720.0,2014,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1092,2,True,True,10.0,,,0,10,1.38,156.0,5,450.0,1050.0,600.0,2025,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
669,2,True,True,10.0,,,0,10,1.38,156.0,5,330.0,1080.0,750.0,2003,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
542,1,True,True,90.0,2.0,3.0,0,90,1.38,156.0,5,360.0,1140.0,780.0,2024,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1705,2,True,True,10.0,1.0,1.0,0,10,1.38,156.0,7,1140.0,,,2013,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3257,2,True,True,29.0,3.0,2.0,0,29,1.38,156.0,5,360.0,1080.0,720.0,2025,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,1,True,True,12.0,1.0,1.0,0,12,1.38,156.0,5,300.0,1020.0,720.0,2025,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1061,2,True,True,10.0,1.0,1.0,0,10,1.38,156.0,7,0.0,1440.0,1440.0,2012,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2665,1,True,True,12.0,,,0,12,1.84,156.0,5,0.0,1440.0,1440.0,2024,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2988,2,True,True,10.0,3.0,,0,10,1.38,156.0,7,0.0,1440.0,1440.0,2018,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2442,1,True,True,10.0,1.0,,0,10,1.38,156.0,5,420.0,1005.0,585.0,2025,False,False,False,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588,5,True,True,12.0,1.0,,0,12,1.38,156.0,5,330.0,1170.0,840.0,2016,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
