provider_id,qr_rating,special_needs_experience,has_accreditation,openings_capacity,has_immediate_openings,days_open,earliest_open,latest_close,weekly_hours,min_age_months,max_age_months,accred_national_association_for_the_education_of_young_children,lang_arabic,lang_chinese_cantonese,lang_chinese_mandarin,lang_chinese_other,lang_english,lang_farsi,lang_french,lang_hindi,lang_hmong,lang_japanese,lang_korean,lang_other,lang_punjabi,lang_russian,lang_sign_language,lang_somali,lang_spanish,lang_tagalog,lang_vietnamese,meal_am_snack,meal_breakfast,meal_child_care_food_program_ccfp,meal_dinner,meal_lunch,meal_pm_snack,sched_after_school,sched_before_school,sched_drop_in,sched_evening,sched_full_time,sched_full_year,sched_part_time,sched_rotating_schedule,sched_school_year_only,sched_seasonal,sched_summer_only,subsidy_accepts_subsidized_payment,subsidy_ca_state_preschool_program,subsidy_head_start,subsidy_other_child_care_and_development_program_funded_by_the_cde,subsidy_other_public_contract,tag_academic,tag_art_based,tag_bilingual,tag_child_development,tag_child_directed,tag_co_op,tag_constructivist,tag_covid_19_emergency_response_care,tag_developmentally_appropriate_practices,tag_high_scope,tag_homework_study_time,tag_kindergarten,tag_montessori,tag_no_pets,tag_other,tag_parent_involvement,tag_play_based,tag_playgroup,tag_potty_training,tag_pre_kindergarten_preschool,tag_project_based,tag_reggio_emilia,tag_religious,tag_special_needs,tag_subsidize,tag_virtual_distance_learning,transport_bus,transport_car,transport_walking,meal_other
1189,5,1,0,72,,5,450,1050,50.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17441,4,1,0,47,,5,480,1020,45.0,2,72,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
87,4,1,0,48,,5,465,1020,45.25,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,True,1,1,0,0,1,1,1,0,0,0,0,0,0,0,False
519,5,1,0,122,,5,450,975,43.75,1,60,0,1,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7730,5,1,1,100,,5,480,990,42.5,12,60,1,0,0,0,0,1,0,0,0,0,0,0,True,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,False,1,1,0,1,0,1,0,0,1,0,0,1,0,0,False
12215,4,,0,95,0,5,460,990,42.17,2,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
11781,5,0,0,24,0,5,360,1080,60.0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9899,4,1,0,30,,5,480,1080,50.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17305,4,0,0,54,,5,420,1020,50.0,12,60,0,0,1,0,0,1,0,0,1,0,0,0,False,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3451,3,0,0,103,,5,480,1020,45.0,2,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
866,5,0,0,32,,5,450,960,42.5,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
583,2,1,0,39,,5,420,1080,55.0,11,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
14213,5,0,0,24,0,5,360,1080,60.0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
12272,4,1,0,63,,5,420,1065,53.75,12,36,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
378,4,0,0,40,,5,420,1065,53.75,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17196,5,1,0,24,,5,450,1050,50.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
11961,5,0,0,62,,5,420,1050,52.5,12,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1940,4,1,0,75,,5,450,1020,47.5,12,60,0,1,0,0,0,1,0,0,0,0,0,0,True,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,1,0,0,0,1,1,0,0,0,0,False
6831,4,0,0,40,,5,360,1080,60.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9633,4,0,0,32,,5,360,1080,60.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8657,4,0,0,48,,5,360,1080,60.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1438,4,0,0,40,,5,360,1080,60.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
39,4,0,0,24,,5,360,1080,60.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13724,4,0,0,72,,5,360,1080,60.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13946,4,0,0,40,,5,360,1080,60.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9593,5,0,0,22,,5,480,660,15.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
17392,4,0,0,72,,5,360,1080,60.0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18072,4,,0,46,,5,450,1050,50.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,True,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False
9229,5,0,0,48,,5,360,1080,60.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
12503,5,1,0,42,,5,390,1080,57.5,36,60,0,0,0,0,0,1,0,0,0,0,0,0,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,1,0,1,False
5668,5,,0,30,,5,480,660,15.0,36,48,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3778,5,0,0,54,,5,465,645,15.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
19027,4,,0,104,,5,450,1020,47.5,24,60,0,1,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,1,0,1,0,1,0,0,0,0,0,0,0,0,0,False
15226,5,0,0,30,,5,450,990,45.0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
16880,2,0,0,232,,5,420,1080,55.0,1,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1093,5,0,0,23,,,,,,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
12232,5,0,0,24,0,5,480,940,38.33,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
15412,3,1,0,38,,5,420,1080,55.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
16565,5,0,0,72,,5,480,900,35.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
11867,4,0,0,24,,5,495,1395,75.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
16528,5,0,0,24,,5,480,940,38.33,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
10648,5,0,0,32,,5,360,1080,60.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4802,4,0,0,60,,5,360,1080,60.0,48,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
11843,4,,0,24,,5,450,1050,50.0,36,48,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4786,5,0,0,100,,5,300,960,55.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
471,5,0,0,24,0,5,360,1080,60.0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
16847,4,0,0,100,,5,450,1050,50.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
19351,4,1,0,96,,5,495,885,32.5,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False,1,1,0,0,1,0,0,0,0,0,0,0,0,0,False
17014,4,1,0,120,,5,450,960,42.0,12,60,0,0,0,0,0,1,0,0,1,0,0,0,True,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
11065,2,0,0,30,,5,450,1080,52.5,24,72,0,0,1,1,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5439,4,0,0,23,,5,480,675,16.25,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13291,5,1,0,49,,5,480,870,32.5,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
15528,4,1,0,45,,5,480,870,32.5,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,1,1,0,0,0,0,False
9060,4,1,0,51,,5,480,870,32.5,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
5836,5,1,0,37,,5,480,690,17.5,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,1,1,0,1,0,1,False
4917,4,1,0,78,,5,480,900,35.0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
9684,4,1,0,120,,5,450,960,42.5,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
10742,4,1,0,75,,5,480,930,37.5,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,1,1,0,0,0,0,False
1816,4,1,0,80,,5,480,870,20.5,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
13459,4,0,0,55,,5,360,1080,60.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
11314,4,0,0,128,,5,390,990,50.0,12,48,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18743,4,,0,96,,5,465,675,17.5,36,60,0,1,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
171,4,0,0,48,,5,510,690,15.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,1,1,0,1,False
579,5,0,0,24,,5,495,675,15.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,1,1,0,1,False
4726,5,0,0,21,,5,510,690,15.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False
15183,4,1,0,102,,5,420,1050,52.5,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,1,0,1,False
18408,4,1,0,144,,5,420,1050,52.5,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,1,1,0,0,0,1,1,0,0,0,0,False
11334,5,0,0,48,,5,420,1050,52.5,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False
9545,4,1,1,48,,5,420,1050,52.5,36,60,1,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
13163,5,1,0,24,,5,480,660,15.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,1,0,0,0,1,False
8758,5,0,0,24,,5,480,660,15.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,1,False
10531,4,1,0,96,,5,390,1080,57.5,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,1,0,0,0,1,False
14322,5,1,0,24,,5,495,675,15.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,1,0,0,1,False
13495,5,1,0,72,,5,420,1050,52.5,24,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
18445,5,0,0,51,,5,420,1050,52.5,3,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
10201,4,0,0,24,,5,495,885,32.5,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
420,5,1,0,48,,5,480,900,35.0,36,60,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,1,0,1,False
17605,4,0,0,60,,5,510,930,35.0,36,72,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
