provider_id,qr_rating,permit_type,facility_type,capacity,head_start,first_steps,breastfeeding_friendly,sleep_safe,geo_county
1452,1,Registration,Family Child Care Home,6,False,False,False,False,county_9
233,1,Approval,Child Care Center,400,False,False,False,False,county_28
2291,2,License,Child Care Center,99,False,False,False,False,county_8
100,2,License,Child Care Center,78,False,False,False,False,county_40
2280,2,License,Child Care Center,206,False,True,False,False,county_11
8,1,License,Child Care Center,122,False,False,False,False,county_5
2183,1,License,Child Care Center,77,False,False,False,False,county_30
835,1,License,Child Care Center,40,False,False,False,False,county_40
909,1,Registration,Family Child Care Home,6,False,False,False,False,county_8
2352,1,License,Child Care Center,57,False,False,False,False,county_23
111,2,License,Child Care Center,101,False,True,False,False,county_40
1464,1,License,Child Care Center,61,False,False,False,False,county_27
1108,1,License,Child Care Center,135,False,False,False,False,county_8
1796,1,License,Child Care Center,30,False,False,False,True,county_14
1352,1,License,Child Care Center,70,False,False,False,False,county_40
352,2,License,Child Care Center,28,False,False,False,False,county_8
1815,1,License,Child Care Center,40,False,True,False,False,county_28
786,2,Approval,Child Care Center,120,False,False,False,False,county_28
348,1,License,Child Care Center,98,False,False,False,False,county_24
1028,1,License,Child Care Center,36,False,True,False,False,county_9
2091,1,License,Child Care Center,146,False,True,False,False,county_6
1787,2,License,Family Child Care Home,5,False,False,False,False,county_1
1152,3,License,Child Care Center,374,False,False,False,False,county_28
1956,2,License,Child Care Center,81,False,False,False,False,county_31
770,1,Registration,Family Child Care Home,5,False,False,False,False,county_35
2156,1,Registration,Family Child Care Home,6,False,False,False,False,county_22
790,2,Registration,Family Child Care Home,6,False,False,False,False,county_23
83,2,Approval,Child Care Center,160,False,False,False,False,county_28
1274,2,License,Child Care Center,116,False,False,False,True,county_9
1667,2,License,Child Care Center,33,False,False,False,False,county_5
1936,2,Approval,Child Care Center,140,False,False,False,False,county_28
1513,2,Approval,Child Care Center,455,False,False,False,False,county_28
500,3,Registration,Family Child Care Home,6,False,False,False,False,county_1
758,5,License,Child Care Center,121,False,True,False,True,county_40
817,3,License,Family Child Care Home,6,False,False,False,False,county_40
346,1,License,Child Care Center,170,False,False,False,True,county_9
1196,2,License,Child Care Center,21,False,False,False,False,county_40
1528,3,License,Family Child Care Home,5,False,False,False,False,county_40
2052,1,License,Family Child Care Home,6,False,False,False,False,county_1
407,1,License,Family Child Care Home,5,False,False,False,False,county_30
1027,2,License,Child Care Center,24,False,False,False,False,county_40
1506,2,License,Child Care Center,251,False,False,False,True,county_9
195,1,License,Child Care Center,103,False,False,False,False,county_9
1791,1,Registration,Family Child Care Home,5,False,False,False,False,county_11
1739,2,License,Family Child Care Home,5,False,False,False,False,county_30
2396,1,Registration,Family Child Care Home,6,False,False,False,False,county_1
948,1,Registration,Family Child Care Home,6,False,False,False,False,county_11
1973,2,Registration,Family Child Care Home,6,False,False,False,False,county_23
1718,2,License,Child Care Center,35,False,True,False,False,county_0
734,2,Registration,Family Child Care Home,6,False,False,False,False,county_11
992,1,License,Child Care Center,41,False,False,False,False,county_27
2381,3,License,Family Child Care Home,5,False,False,False,False,county_1
1077,1,Registration,Family Child Care Home,5,False,False,False,False,county_40
1380,1,License,Family Child Care Home,5,False,False,False,False,county_5
1098,1,License,Child Care Center,105,False,True,False,False,county_35
1572,1,License,Child Care Center,100,False,False,False,False,county_15
1524,1,License,Family Child Care Home,6,False,False,False,False,county_23
2179,1,License,Child Care Center,72,False,False,False,False,county_17
1995,1,License,Child Care Center,32,False,True,False,False,county_40
1462,2,License,Child Care Center,103,False,True,False,False,county_40
1087,1,License,Child Care Center,31,False,False,False,False,county_28
1106,1,Registration,Family Child Care Home,6,False,False,False,False,county_17
1237,1,License,Child Care Center,77,False,False,False,False,county_23
829,1,License,Child Care Center,33,False,False,False,False,county_23
723,1,Registration,Family Child Care Home,6,False,False,False,False,county_11
1383,1,License,Family Child Care Home,5,False,False,False,False,county_40
722,1,License,Child Care Center,44,False,False,False,False,county_9
1982,2,License,Child Care Center,24,False,False,False,False,county_1
1557,2,License,Child Care Center,67,False,False,False,False,county_1
103,1,License,Family Child Care Home,5,False,False,False,False,county_11
783,1,License,Child Care Center,42,False,False,False,False,county_32
1451,2,License,Family Child Care Home,5,False,False,False,False,county_16
1842,2,License,Family Child Care Home,5,False,False,False,False,county_11
1849,1,Registration,Family Child Care Home,5,False,False,False,False,county_40
666,1,License,Child Care Center,40,False,False,False,False,county_40
2331,1,License,Child Care Center,98,False,False,False,False,county_3
1488,2,License,Child Care Center,207,False,True,False,False,county_9
468,1,Registration,Family Child Care Home,6,False,False,False,False,county_23
248,1,Registration,Family Child Care Home,5,False,False,False,False,county_8
1472,1,License,Family Child Care Home,6,False,False,False,False,county_21
1693,3,Registration,Family Child Care Home,6,False,False,False,False,county_22
676,1,License,Family Child Care Home,5,False,False,False,False,county_33
1111,1,License,Child Care Center,114,False,False,False,False,county_11
1285,2,License,Child Care Center,48,False,False,False,False,county_40
518,2,License,Child Care Center,46,False,True,False,False,county_5
1541,1,License,Child Care Center,37,False,False,False,False,county_23
1734,3,License,Family Child Care Home,5,False,False,False,False,county_30
1569,1,License,Family Child Care Home,5,False,False,False,False,county_40
715,1,License,Child Care Center,35,False,True,False,False,county_0
1125,1,Registration,Family Child Care Home,5,False,False,False,False,county_40
323,3,Registration,Family Child Care Home,6,False,False,False,False,county_8
277,3,License,Child Care Center,64,False,False,False,False,county_8
1450,2,License,Child Care Center,37,False,False,False,True,county_23
685,1,Registration,Family Child Care Home,6,False,False,False,False,county_40
679,2,License,Family Child Care Home,5,False,False,False,False,county_40
584,1,Registration,Family Child Care Home,5,False,False,False,False,county_11
1244,2,License,Child Care Center,49,False,False,False,False,county_37
58,2,License,Child Care Center,121,False,True,False,False,county_30
1362,2,License,Child Care Center,37,False,False,False,False,county_30
894,3,License,Family Child Care Home,5,False,False,False,False,county_5
1388,1,License,Child Care Center,104,False,True,False,False,county_30
55,3,License,Family Child Care Home,5,False,False,False,False,county_13
2160,2,Registration,Family Child Care Home,5,False,False,False,False,county_21
1385,1,License,Family Child Care Home,5,False,False,False,False,county_1
1674,2,License,Child Care Center,70,False,True,False,False,county_9
689,3,License,Family Child Care Home,5,False,False,False,False,county_5
1861,1,License,Child Care Center,120,False,False,False,False,county_40
1862,2,License,Family Child Care Home,5,False,False,False,False,county_40
1114,3,License,Child Care Center,58,False,False,False,False,county_9
1271,1,License,Child Care Center,100,False,False,False,False,county_40
65,2,License,Family Child Care Home,5,False,False,False,False,county_11
774,1,License,Child Care Center,66,False,False,False,False,county_33
98,1,License,Child Care Center,91,False,False,False,False,county_33
2348,1,License,Child Care Center,105,False,False,False,False,county_33
15,1,License,Child Care Center,109,False,False,False,False,county_33
1073,2,Registration,Family Child Care Home,5,False,False,False,False,county_11
444,3,License,Family Child Care Home,5,False,False,False,False,county_40
653,1,License,Child Care Center,164,False,False,False,False,county_35
416,1,License,Child Care Center,68,False,False,False,False,county_35
1164,1,Registration,Family Child Care Home,5,False,False,False,False,county_11
3,2,License,Child Care Center,161,False,False,False,False,county_6
963,1,License,Child Care Center,60,False,False,False,False,county_5
2084,2,License,Child Care Center,93,False,True,False,False,county_24
553,1,License,Child Care Center,106,False,True,False,False,county_30
1030,1,Registration,Family Child Care Home,6,False,False,False,False,county_22
763,1,License,Child Care Center,29,False,False,False,False,county_30
236,1,License,Child Care Center,36,False,False,False,False,county_23
657,3,Registration,Family Child Care Home,6,False,False,False,False,county_1
1593,3,Registration,Family Child Care Home,6,False,False,False,False,county_5
799,1,License,Child Care Center,86,False,False,False,False,county_22
601,1,License,Child Care Center,30,False,True,False,False,county_5
120,2,Registration,Family Child Care Home,6,False,False,False,False,county_11
544,1,License,Child Care Center,46,False,True,False,True,county_1
987,1,License,Child Care Center,191,False,True,False,False,county_23
1486,2,License,Child Care Center,218,False,False,False,False,county_28
1836,3,License,Child Care Center,47,False,True,False,False,county_4
1586,4,License,Child Care Center,92,False,False,False,False,county_8
51,1,License,Family Child Care Home,5,False,False,False,False,county_11
1289,2,License,Child Care Center,120,False,True,False,True,county_30
2399,1,License,Child Care Center,188,False,False,False,False,county_9
2354,4,License,Child Care Center,197,False,False,False,False,county_3
147,2,Registration,Family Child Care Home,5,False,False,False,False,county_23
1091,1,Registration,Family Child Care Home,6,False,False,False,False,county_8
2074,3,License,Family Child Care Home,5,False,False,False,False,county_40
1359,1,License,Child Care Center,100,False,False,False,False,county_8
1300,2,License,Child Care Center,147,False,False,False,False,county_31
1409,1,License,Child Care Center,78,False,False,False,False,county_31
130,1,Registration,Family Child Care Home,6,False,False,False,False,county_22
1370,2,License,Child Care Center,255,False,False,False,False,county_8
91,2,License,Child Care Center,120,False,False,False,False,county_40
1789,3,License,Family Child Care Home,5,False,False,False,False,county_40
1203,1,Registration,Family Child Care Home,6,False,False,False,False,county_11
547,1,License,Child Care Center,51,False,False,False,False,county_23
1166,1,Registration,Family Child Care Home,6,False,False,False,False,county_40
918,2,Registration,Family Child Care Home,6,False,False,False,False,county_5
441,1,License,Child Care Center,64,False,False,False,False,county_25
2223,1,Registration,Family Child Care Home,6,False,False,False,False,county_40
1812,1,License,Child Care Center,113,False,True,False,False,county_5
471,1,License,Child Care Center,80,False,False,False,False,county_12
1809,2,License,Child Care Center,122,False,False,False,False,county_30
499,1,License,Child Care Center,93,False,False,False,False,county_40
1864,2,Registration,Family Child Care Home,6,False,False,False,False,county_28
1964,1,License,Child Care Center,31,False,False,False,False,county_28
2001,1,License,Child Care Center,174,False,False,False,False,county_8
1284,3,License,Family Child Care Home,5,False,False,False,False,county_40
1325,1,Registration,Family Child Care Home,6,False,False,False,False,county_26
812,1,License,Family Child Care Home,5,False,False,False,False,county_11
2252,3,License,Family Child Care Home,5,False,False,False,False,county_23
2261,1,License,Child Care Center,45,False,False,False,False,county_8
133,1,License,Child Care Center,95,False,False,False,False,county_30
457,1,License,Child Care Center,30,False,False,False,False,county_5
998,2,License,Child Care Center,119,False,False,False,False,county_25
1976,4,License,Child Care Center,72,False,False,False,False,county_40
141,1,Registration,Family Child Care Home,6,False,False,False,False,county_39
1326,3,License,Child Care Center,76,False,False,False,False,county_23
40,2,License,Child Care Center,51,False,False,False,False,county_1
1324,1,License,Child Care Center,80,False,False,False,False,county_17
1094,3,License,Child Care Center,50,False,False,False,False,county_39
437,1,License,Child Care Center,167,False,False,False,False,county_40
1142,3,Approval,Child Care Center,197,True,False,False,False,county_6
2385,3,Approval,Child Care Center,159,True,False,False,False,county_4
1892,5,Approval,Child Care Center,181,True,False,False,False,county_18
561,5,Approval,Child Care Center,21,True,False,False,False,county_13
1903,5,Approval,Child Care Center,61,False,False,False,False,county_17
1128,5,Approval,Child Care Center,60,False,True,False,False,county_37
1334,3,Approval,Child Care Center,60,False,False,False,False,county_19
1161,5,Approval,Child Care Center,179,True,False,False,False,county_11
1931,5,Approval,Child Care Center,67,True,False,False,False,county_8
2027,5,Approval,Child Care Center,51,True,False,False,False,county_10
1827,1,Approval,Child Care Center,40,True,False,False,False,county_37
2036,2,Approval,Child Care Center,99,True,False,False,False,county_27
1068,5,Approval,Child Care Center,158,True,False,False,False,county_32
690,5,Approval,Child Care Center,88,True,False,False,False,county_27
1888,5,Approval,Child Care Center,160,True,False,False,False,county_40
455,4,Approval,Child Care Center,180,True,False,False,False,county_18
572,5,Approval,Child Care Center,20,True,False,False,False,county_26
580,5,Approval,Child Care Center,207,True,False,False,False,county_9
623,4,Approval,Child Care Center,115,False,False,False,False,county_28
1733,5,Approval,Child Care Center,165,False,False,True,False,county_9
2081,5,Approval,Child Care Center,142,True,False,False,False,county_8
769,3,Approval,Child Care Center,140,True,False,False,False,county_10
1577,5,Approval,Child Care Center,180,True,False,False,False,county_30
1610,5,Approval,Child Care Center,138,True,False,False,False,county_9
1654,3,Approval,Child Care Center,73,True,False,False,False,county_9
294,5,Approval,Child Care Center,71,True,False,False,False,county_32
1945,2,Registration,Family Child Care Home,6,False,False,False,False,county_16
1823,2,Registration,Family Child Care Home,6,False,False,False,False,county_14
1648,1,Registration,Family Child Care Home,6,False,False,False,False,county_39
1483,2,Approval,Child Care Center,80,True,False,False,False,county_23
1886,1,Registration,Family Child Care Home,6,False,False,False,False,county_11
1664,1,Registration,Family Child Care Home,6,False,False,False,False,county_22
86,5,Approval,Child Care Center,193,True,False,False,False,county_26
1375,5,Approval,Child Care Center,389,True,False,False,False,county_35
962,5,Approval,Child Care Center,131,True,False,False,False,county_4
1122,5,Approval,Child Care Center,40,True,False,False,False,county_29
1880,1,Registration,Family Child Care Home,6,False,False,False,False,county_30
1701,1,Approval,Child Care Center,20,False,False,False,False,county_26
1391,4,Approval,Child Care Center,343,True,False,False,False,county_33
99,5,Approval,Child Care Center,76,True,False,False,False,county_17
37,2,Approval,Child Care Center,160,True,False,False,False,county_37
299,4,Approval,Child Care Center,184,False,False,False,False,county_22
2325,3,Approval,Child Care Center,80,True,False,False,False,county_29
449,5,Approval,Child Care Center,100,True,False,False,False,county_17
530,3,Approval,Child Care Center,49,False,True,False,True,county_9
315,3,Approval,Child Care Center,40,True,False,False,False,county_35
766,2,Approval,Child Care Center,142,True,False,False,False,county_15
301,2,Registration,Family Child Care Home,6,False,False,False,False,county_0
904,5,Approval,Child Care Center,39,True,False,False,False,county_11
1308,4,Approval,Child Care Center,16,False,False,False,False,county_10
1938,4,Approval,Child Care Center,443,True,False,False,False,county_2
1839,5,Approval,Child Care Center,364,True,False,False,False,county_38
182,1,Registration,Family Child Care Home,6,False,False,False,False,county_40
1672,2,Approval,Child Care Center,199,True,False,False,False,county_27
1737,2,Approval,Child Care Center,130,True,False,False,False,county_25
1781,1,Registration,Family Child Care Home,6,False,False,False,False,county_33
1250,2,Approval,Child Care Center,74,True,False,False,False,county_9
2384,2,Approval,Child Care Center,114,False,False,False,False,county_9
771,3,Approval,Child Care Center,323,True,False,False,False,county_25
1159,2,Approval,Child Care Center,174,True,False,False,False,county_20
1320,3,Approval,Child Care Center,25,True,False,False,False,county_35
1725,2,Registration,Family Child Care Home,6,False,False,False,False,county_14
11,2,Approval,Child Care Center,120,True,False,False,False,county_11
747,1,Registration,Family Child Care Home,6,False,False,False,False,county_1
1312,5,Approval,Child Care Center,193,True,False,False,False,county_0
2031,4,Approval,Child Care Center,405,True,False,False,False,county_4
1606,3,Registration,Family Child Care Home,6,False,False,False,False,county_37
866,2,Approval,Child Care Center,40,True,False,False,False,county_29
716,2,Approval,Child Care Center,150,True,False,False,False,county_24
414,2,Approval,Child Care Center,168,True,False,False,False,county_9
1933,3,Approval,Child Care Center,258,True,False,False,False,county_34
2302,2,Registration,Family Child Care Home,6,False,False,False,False,county_11
481,1,Approval,Child Care Center,40,True,False,False,False,county_37
1631,5,Approval,Child Care Center,99,True,False,False,False,county_14
2016,1,Registration,Family Child Care Home,6,False,False,False,False,county_3
62,3,Registration,Family Child Care Home,6,False,False,False,False,county_39
2359,1,Registration,Family Child Care Home,6,False,False,False,False,county_18
474,1,Registration,Family Child Care Home,6,False,False,False,False,county_11
914,3,Registration,Family Child Care Home,6,False,False,False,False,county_39
109,2,Registration,Family Child Care Home,6,False,False,False,False,county_8
