provider_id,qr_rating,licensed_capacity,num_visits,age_min,age_max,license_age_days,visits_count,violations_count,amenity_accredited_by_a_national_organization,amenity_field_trips,amenity_home_pick_up,amenity_provides_care_for_head_start,amenity_provides_nc_pre_k,amenity_provides_transportation,amenity_will_enroll_children_with_special_needs,facility_type_ccc,facility_type_fcc,ratio_1_year_olds_children,ratio_2_year_olds_children,ratio_3_year_olds_children,ratio_4_year_olds_children,ratio_5_12_year_olds_children,ratio_5_year_old_pre_schoolers_children,ratio_infants_children,restriction_daytime_care_only,restriction_enhanced_requirements,restriction_no_cooking,restriction_reduced_ratios,restriction_serves_no_more_than_two,visits_announced_announced_count,visits_announced_unannounced_count
6490,5,175,6,4,12,298,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,14,0,0,0,0,0,1,0,0,6
5245,5,52,7,0,5,92,7,2,0,0,0,1,1,0,1,1,0,0,0,9,12,0,0,0,,,,,,1,6
2581,5,20,6,4,5,82,6,2,0,1,0,1,1,0,1,1,0,0,0,9,9,0,9,0,0,0,0,1,0,1,5
4459,5,20,8,4,5,151,8,4,0,1,0,1,1,0,1,1,0,0,0,9,9,0,0,0,,,,,,1,7
2107,5,8,9,5,12,278,9,7,0,1,1,0,0,1,1,1,0,0,0,0,0,6,0,0,0,0,0,1,0,1,8
2059,5,10,8,5,12,2781,8,5,0,0,1,0,0,1,1,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,8
3201,3,8,7,0,10,2479,7,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,1,6
547,5,49,6,1,12,460,6,4,0,0,0,1,1,0,1,1,0,0,0,9,12,19,0,0,0,0,0,1,0,1,5
5205,5,12,8,0,12,47,8,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,0,8
560,5,8,6,0,12,68,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
1371,5,166,7,0,12,45,7,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,6
3937,5,94,7,2,12,1047,7,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
3170,2,52,8,3,5,2697,8,3,0,0,0,0,0,0,1,1,0,0,0,15,20,0,0,0,,,,,,0,8
845,4,12,6,0,12,2545,6,3,0,0,0,0,0,0,0,1,0,0,0,10,12,12,0,0,,,,,,0,6
5534,5,144,10,3,12,331,10,5,0,0,0,0,1,1,0,1,0,0,0,9,9,0,0,0,,,,,,3,7
1430,5,80,7,3,12,331,7,6,0,0,0,0,1,1,1,1,0,0,0,9,9,0,0,0,0,0,0,1,0,1,6
1704,5,8,6,0,12,47,6,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
6023,5,126,8,1,5,85,8,6,0,0,0,1,1,1,0,1,0,0,0,9,12,0,0,0,,,,,,0,8
4454,5,60,20,0,12,223,20,7,0,0,0,0,1,1,1,1,0,5,6,6,6,6,6,4,0,0,0,0,0,1,19
1024,5,8,8,0,12,94,8,0,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,8
4143,5,135,6,0,12,2431,6,0,0,0,0,0,1,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,6
3656,5,159,6,3,5,187,6,1,1,0,0,1,0,1,1,1,0,0,0,10,13,0,0,0,,,,,,0,6
6373,4,8,6,0,12,3056,6,1,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,1,0,6
981,4,50,14,0,12,1283,14,8,0,0,0,0,0,1,1,1,0,0,0,15,20,25,0,0,,,,,,0,14
4640,4,46,10,0,12,2631,10,4,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,9
3789,5,76,7,3,12,518,7,0,0,0,0,0,1,1,1,1,0,0,0,9,12,19,0,0,,,,,,0,7
5827,5,8,6,0,12,156,6,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
6199,3,12,6,0,12,72,6,0,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,6
3228,5,36,9,3,5,1131,9,3,0,0,0,0,1,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,9
858,5,36,7,3,5,3148,7,3,0,0,0,0,1,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,7
5541,5,36,8,3,5,2958,8,4,0,0,0,0,1,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,1,7
1368,5,36,6,3,5,1104,6,1,0,0,0,0,1,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,6
3022,5,178,6,3,5,2671,6,0,0,0,0,0,1,1,1,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,6
2856,5,54,6,3,5,1073,6,2,0,0,0,0,1,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,6
5017,3,121,7,0,12,1383,7,1,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,7
1920,4,82,10,0,12,640,10,6,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,10
4788,5,12,6,0,12,106,6,1,0,0,0,0,0,1,0,1,0,0,0,15,20,25,0,0,,,,,,0,6
5891,5,8,6,0,12,156,6,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
4236,5,8,6,0,12,135,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
5881,5,18,6,3,5,1209,6,0,0,0,0,0,1,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,6
3268,4,8,6,0,12,152,6,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,6
4602,3,44,7,0,12,1398,7,4,0,0,0,0,0,0,1,1,0,0,0,15,20,25,0,0,,,,,,0,7
3831,3,28,7,0,12,1430,7,1,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,7
381,3,8,8,0,12,86,8,1,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,1,7
5865,5,60,7,3,6,591,7,3,0,0,1,0,1,1,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,6
4006,5,18,6,3,5,1460,6,4,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,6
3057,4,199,14,0,12,3005,14,5,0,0,0,0,1,0,1,1,0,0,0,10,13,20,0,0,,,,,,1,13
4884,3,8,7,0,12,793,7,5,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,2,5
1139,3,55,13,0,12,1543,13,8,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,13
2216,5,125,9,5,12,2239,9,4,0,0,0,0,0,1,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9
744,5,60,6,5,12,2930,6,3,0,0,0,0,0,1,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,6
5011,4,75,7,5,12,2402,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,7
4567,5,60,6,0,12,516,6,4,0,0,0,0,1,0,1,1,0,0,0,9,13,19,0,0,,,,,,0,6
6502,5,75,6,5,12,204,6,3,0,1,0,0,0,1,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,5
2885,4,82,7,5,12,638,7,6,0,1,0,0,0,1,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,7
4986,5,75,8,5,12,638,8,3,0,1,0,0,0,1,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,8
3428,4,100,6,5,12,2957,6,2,0,1,0,0,0,1,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6
2305,5,75,6,5,12,2094,6,2,0,1,0,0,0,1,1,1,0,0,0,0,0,25,0,0,0,0,0,1,0,0,6
2930,3,8,7,0,12,2458,7,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,1,6
2156,5,45,11,5,12,2296,11,7,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11
5661,5,45,7,5,12,3323,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,1,6
3246,5,60,6,5,12,2943,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6
370,5,45,7,5,12,3034,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1,0,0,7
6241,4,100,6,5,12,2195,6,3,0,0,0,0,0,1,1,1,0,0,0,0,0,25,0,0,,,,,,0,6
2473,4,100,6,5,12,2251,6,2,0,0,0,0,0,1,1,1,0,0,0,0,0,25,0,0,,,,,,1,5
4681,3,86,6,0,12,2777,6,6,0,0,0,0,0,0,0,1,0,6,9,10,13,20,15,5,0,0,1,0,0,0,6
6258,5,45,7,3,8,2853,7,5,0,0,0,0,1,1,1,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,7
6341,5,60,8,3,5,2094,8,6,0,1,0,0,1,1,1,1,0,0,0,10,12,0,0,0,0,0,0,0,0,2,6
1406,5,75,6,5,12,2015,6,5,0,0,0,0,0,0,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,5
835,4,100,6,5,12,2376,6,3,0,0,0,0,0,1,0,1,0,0,0,0,0,25,0,0,,,,,,1,5
4694,4,199,33,0,12,451,33,16,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,32
6152,4,10,7,0,12,185,7,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
1885,4,28,8,0,12,2641,8,2,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,7
95,3,71,19,1,12,1059,19,13,0,0,0,0,0,0,0,1,0,6,10,15,20,20,20,0,,,,,,1,18
2893,5,72,13,3,5,2423,13,8,0,0,0,0,1,0,0,1,0,0,0,9,12,0,12,0,0,0,0,1,0,2,11
5772,3,8,5,0,12,2518,5,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,4
4751,5,18,6,3,5,2970,6,6,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,1,0,0,6
3904,5,54,12,0,12,2670,12,6,0,0,0,0,1,0,0,1,0,6,9,10,9,25,9,0,,,,,,1,11
524,4,150,6,5,12,3292,6,2,0,1,0,0,0,1,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,5
5012,4,10,7,0,12,185,7,1,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,1,6
6293,5,100,6,0,12,2164,6,4,0,1,0,0,1,1,0,1,0,6,9,10,13,20,15,5,,,,,,0,6
2620,5,108,12,3,12,2580,12,7,0,0,0,0,1,0,0,1,0,0,0,6,6,6,0,0,0,0,0,1,0,2,10
1251,5,125,8,5,12,2640,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,1,0,0,8
1914,4,100,6,5,12,2545,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,5
2574,5,18,7,3,5,2214,7,6,0,0,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,1,6
1719,5,30,6,3,5,1031,6,2,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,6
4183,5,30,6,0,12,218,6,3,0,0,0,0,0,0,0,1,0,5,8,9,9,19,0,0,0,0,0,0,0,1,5
2384,4,10,7,0,12,225,7,0,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,1,6
410,3,30,6,0,12,1895,6,4,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,5
1743,5,20,7,5,12,676,7,6,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,6
1569,3,48,6,0,12,2437,6,5,0,0,0,0,0,0,0,1,0,5,10,10,15,25,15,0,,,,,,1,5
1186,3,22,10,2,12,859,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,20,15,0,0,0,0,0,0,3,7
3388,5,36,6,4,5,2990,6,3,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
1307,3,50,6,0,12,2672,6,3,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,6
2882,5,56,6,0,12,2588,6,3,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,5
622,5,164,10,0,12,2417,10,6,0,0,0,0,0,0,0,1,0,0,0,10,13,14,0,0,,,,,,0,10
2769,3,45,10,0,10,1219,10,5,0,0,0,0,0,0,0,1,0,6,10,15,20,25,20,5,,,,,,0,10
6083,5,198,16,0,12,2273,16,7,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,16
673,5,94,6,1,5,193,6,5,0,1,1,1,0,1,1,1,0,4,4,9,11,0,0,0,,,,,,0,6
4724,4,90,22,0,12,2283,22,13,0,0,0,0,0,0,0,1,0,6,9,10,13,20,15,5,0,0,0,0,0,3,19
3644,3,100,9,0,12,2416,9,7,0,0,0,0,0,1,1,1,0,5,8,9,12,19,12,4,,,,,,1,8
4266,3,46,8,1,12,2257,8,6,0,0,0,0,0,0,1,1,0,6,9,10,13,20,15,0,,,,,,0,8
823,5,40,8,0,5,12,8,2,0,0,0,1,0,0,1,1,0,0,0,9,12,0,0,0,,,,,,1,7
4107,5,8,4,0,12,2200,4,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,4
3534,3,50,6,5,12,179,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,,,,,,0,6
2686,5,70,12,0,5,31,12,4,0,0,0,1,1,0,1,1,0,0,0,10,13,0,0,0,,,,,,1,11
1871,3,150,9,5,12,2549,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,9
2284,5,47,19,3,12,1394,19,11,0,1,0,0,1,1,1,1,0,0,0,0,0,6,0,0,0,0,0,1,0,1,18
5586,1,8,5,0,12,1283,5,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,5
1681,3,20,7,0,12,883,7,4,0,0,0,0,0,0,0,1,0,0,0,10,13,15,0,0,,,,,,1,6
3159,4,41,5,0,12,4436,5,4,0,0,0,0,0,0,0,1,0,0,0,9,12,14,0,0,0,0,0,1,0,2,3
3291,5,75,11,0,12,128,11,3,0,0,0,0,0,0,0,1,0,0,0,10,13,15,0,0,,,,,,1,10
6167,3,40,13,1,12,2448,13,5,0,0,0,0,0,0,0,1,0,0,0,10,13,15,0,0,,,,,,1,12
4867,5,40,6,3,5,122,6,1,0,0,0,1,1,0,1,1,0,0,0,9,12,0,0,0,,,,,,0,6
5482,1,8,7,0,12,5882,7,3,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
1291,5,20,6,3,5,185,6,3,0,0,0,1,0,1,1,1,0,0,0,10,13,0,0,0,,,,,,0,6
5537,3,8,6,0,12,948,6,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
2766,4,8,7,0,12,836,7,3,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,1,6
5170,5,97,7,1,5,718,7,4,1,0,0,0,0,0,1,1,0,0,0,9,12,0,0,0,0,1,0,1,0,1,6
550,3,8,6,0,12,3048,6,2,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,0,0,6
3072,4,8,6,0,12,2698,6,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
2921,3,100,7,0,12,1068,7,4,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
481,4,8,9,0,12,2531,9,6,0,0,0,0,0,1,1,0,1,,,,,,,,,,,,,0,9
4265,4,8,6,0,12,697,6,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
3591,4,12,8,3,12,338,8,4,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,8
1129,2,8,6,0,12,3637,6,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,1,5
739,3,46,7,0,12,2410,7,6,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
1739,4,8,8,0,12,1060,8,3,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,8
5203,5,62,7,0,12,3140,7,5,0,0,0,0,1,1,0,1,0,0,0,9,12,19,0,0,0,1,0,0,0,0,7
4083,4,36,7,3,5,1384,7,3,0,0,0,0,0,1,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,7
3150,5,36,9,3,5,1403,9,4,0,0,0,0,0,1,1,1,0,0,0,6,6,0,0,0,0,1,0,1,0,0,9
4698,5,54,8,3,7,810,8,4,0,0,0,0,0,1,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,2,6
3762,5,36,10,3,5,618,10,5,0,0,0,0,1,1,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,3,7
5565,5,36,7,3,5,877,7,1,0,0,0,0,1,1,1,1,0,0,0,6,6,0,0,0,0,0,0,1,0,1,6
4089,3,8,16,0,12,2405,16,8,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,1,15
2322,5,136,21,0,12,1422,21,13,0,0,0,0,0,1,1,1,0,0,0,9,12,0,0,0,0,0,0,0,0,1,20
1524,5,36,8,3,5,614,8,3,0,0,0,0,1,1,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,1,7
4451,5,298,9,0,12,149,9,4,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,9
5164,3,8,6,0,12,793,6,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
4742,4,12,10,1,12,2553,10,1,0,0,0,0,0,0,0,1,0,0,0,10,12,12,0,0,,,,,,0,10
3221,3,45,9,0,12,732,9,6,0,0,0,0,0,1,0,1,0,0,0,15,20,25,0,0,,,,,,0,9
3598,3,39,11,0,12,736,11,3,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,11
4241,4,8,6,0,12,1228,6,0,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
1060,5,36,6,3,5,1403,6,1,0,0,0,0,1,1,0,1,0,0,0,6,6,0,0,0,0,1,0,1,0,0,6
4477,5,141,15,0,12,3102,15,10,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,15
5979,5,24,6,0,5,226,6,1,0,0,0,1,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,6
2441,4,56,17,3,12,738,17,9,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,16
2369,5,54,13,3,5,1023,13,4,0,0,0,0,1,1,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,1,12
1478,3,76,5,0,12,2502,5,5,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,5
2923,3,26,11,0,12,2405,11,4,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,11
1503,5,63,6,2,12,2403,6,1,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,6
1924,4,8,9,0,12,199,9,6,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,9
5452,4,96,9,0,12,2748,9,7,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,8
3696,5,54,5,3,5,1342,5,0,0,0,0,0,1,1,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,5
690,4,36,7,3,5,1194,7,3,0,0,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,7
2739,3,50,7,1,12,352,7,4,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
1247,5,90,9,0,12,723,9,1,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,8
2011,5,147,7,2,6,87,7,2,0,0,0,1,1,1,1,1,0,0,0,10,13,0,0,0,,,,,,1,6
4704,5,169,7,0,12,1382,7,2,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
4789,5,15,5,3,6,206,5,1,0,0,0,1,0,0,1,1,0,0,0,10,13,0,0,0,,,,,,0,5
5362,5,36,6,3,6,3083,6,1,0,0,0,0,1,1,1,1,0,0,0,9,9,9,0,0,0,0,0,1,0,1,5
2725,5,18,8,3,5,53,8,6,0,0,0,0,1,1,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,3,5
5107,5,20,6,3,5,277,6,4,0,0,0,0,1,1,1,1,0,0,0,9,9,0,0,0,0,0,0,1,0,1,5
3946,4,8,6,0,12,2866,6,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,1,5
3526,4,35,10,0,12,3155,10,1,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,10
3113,5,50,9,0,12,2501,9,5,0,0,0,0,0,1,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,9
2758,4,8,13,0,12,3263,13,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,12
597,5,66,7,0,12,666,7,2,0,0,0,0,1,0,0,1,0,0,0,9,12,19,0,0,,,,,,0,7
1880,5,118,6,0,5,201,6,2,0,0,0,1,0,1,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,1,5
253,4,29,10,0,12,2579,10,5,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,9
774,5,30,7,0,12,2940,7,5,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,7
1633,3,29,7,0,12,3203,7,6,0,1,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,7
1296,4,51,10,0,12,2656,10,7,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,10
4173,4,58,7,0,12,2849,7,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,0,7
1218,5,8,6,0,12,2486,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
4854,3,62,12,2,12,3153,12,7,0,0,0,0,0,1,1,1,0,0,0,15,20,25,0,0,0,0,0,0,0,0,12
3714,5,90,6,3,6,2679,6,4,0,0,0,0,0,1,1,1,0,0,0,9,12,14,0,0,0,0,0,0,0,0,6
4290,5,46,7,0,12,59,7,6,0,0,0,0,0,0,1,1,0,6,9,10,13,15,15,5,,,,,,0,7
3307,5,102,8,0,12,764,8,4,0,0,0,0,1,1,1,1,0,0,0,10,13,15,0,0,0,0,0,0,0,1,7
3503,5,80,8,3,5,149,8,5,0,0,0,1,0,1,0,1,0,0,0,10,10,0,0,0,,,,,,0,8
3240,3,8,9,0,12,1354,9,4,0,1,1,0,0,1,1,0,1,,,,,,,,0,0,0,0,0,0,9
5167,5,82,6,1,5,110,6,4,0,0,0,1,0,1,1,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,6
2350,5,8,8,0,12,88,8,0,0,1,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,0,1,7
4088,5,117,9,1,5,179,9,3,0,0,0,1,0,1,1,1,0,0,0,10,11,0,0,0,0,0,0,0,0,0,9
4589,3,64,12,0,12,127,12,5,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,,,,,,0,12
3376,5,20,6,3,5,178,6,4,0,0,1,1,0,1,1,1,0,0,0,9,12,0,0,0,,,,,,0,6
1770,5,42,13,0,12,103,13,9,0,0,1,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,4,9
3893,5,36,6,3,5,2256,6,3,0,1,1,0,1,1,1,1,0,0,0,9,9,0,0,0,0,0,0,1,0,0,6
1282,5,25,6,5,12,2404,6,5,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,1,0,0,6
2210,5,18,7,3,5,2381,7,3,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,1,0,0,7
1979,4,8,6,0,12,31,6,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,6
5767,5,120,7,1,5,190,7,4,0,0,0,1,0,1,0,1,0,0,0,10,13,0,0,0,,,,,,0,7
5114,5,18,6,3,5,2775,6,4,0,0,0,0,1,1,0,1,0,0,0,9,9,0,0,0,0,0,0,1,0,0,6
5888,5,234,10,0,12,3105,10,4,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,0,0,0,0,0,1,9
149,5,18,6,3,5,3014,6,3,0,0,0,0,1,1,0,1,0,0,0,9,9,0,0,0,0,0,0,1,0,0,6
4659,5,18,6,3,5,2699,6,5,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,6
4904,3,53,6,1,12,1177,6,3,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,,,,,,1,5
482,5,58,20,0,5,317,20,8,0,1,0,0,0,1,1,1,0,0,0,10,13,15,0,0,,,,,,0,20
4775,3,199,25,0,12,3186,25,12,0,0,0,0,0,1,1,1,0,0,0,15,20,25,0,0,0,0,0,0,0,0,25
2628,5,25,6,1,12,2507,6,2,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,6
5576,5,20,6,3,12,204,6,1,0,0,0,1,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,6
4429,5,119,7,0,12,449,7,4,0,0,0,1,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,6
3225,5,147,7,0,12,1048,7,3,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,6
5445,5,67,6,1,5,2906,6,2,0,0,0,0,0,1,0,1,0,0,0,10,13,0,0,0,,,,,,0,6
171,5,8,8,0,12,2640,8,2,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,0,2,6
1959,5,58,7,3,5,3102,7,5,0,0,0,0,1,0,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,6
5094,5,33,6,3,5,696,6,3,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,5
4011,5,60,6,3,6,2998,6,6,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,6
3531,5,36,6,3,5,394,6,6,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,6
6035,5,36,7,3,5,568,7,3,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,2,5
776,5,36,7,3,5,50,7,5,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,,,,,,2,5
6339,5,170,19,0,12,1740,19,9,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,3,16
2988,5,129,7,0,12,2970,7,5,0,0,0,0,0,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,2,5
3000,4,8,7,0,12,2237,7,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,1,6
4295,5,197,10,0,12,3167,10,8,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,9
455,5,93,7,0,12,2290,7,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
900,1,8,6,0,12,3450,6,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,6
3630,5,250,14,0,12,2829,14,5,0,1,0,0,0,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,14
5225,3,100,6,0,12,813,6,6,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,0,0,0,0,0,0,6
1978,5,115,17,0,12,690,17,7,0,0,1,1,1,1,1,1,0,0,0,9,12,14,0,0,0,0,0,1,0,4,13
