provider_id,qr_rating,has_license_number,dhhs_matched,program_type,capacity,full_time_staff,part_time_staff,num_accreditations,dhhs_license_type,dhhs_capacity,dhhs_ages_from,dhhs_ages_to,dhhs_age_from_months,dhhs_age_to_months,dhhs_days_open,dhhs_days_open_count,dhhs_hours_from,dhhs_hours_to,dhhs_hours_from_minutes,dhhs_hours_to_minutes,dhhs_hours_open_minutes,dhhs_issue_year,accreditation_name,age_infants,age_preschool,age_school_age,age_toddlers,day_friday,day_monday,day_saturday,day_sunday,day_thursday,day_tuesday,day_wednesday,info_accepts_child_care_subsidy,info_serves_children_with_special_needs,geo_county
1828,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2012,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_1
2605,2,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTFSS,7,0001,,1.0,,,2000,,Infants,Preschool,,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_6
1819,2,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0730,1700,450.0,1020.0,570.0,2025,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_36
1337,1,True,True,Child Care Center,45.0,4.0,3.0,0,Child Care Center,45,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0630,1800,390.0,1080.0,690.0,2003,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_10
2649,2,True,True,Child Care Center,110.0,9.0,6.0,0,Child Care Center,110,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0630,2300,390.0,1380.0,990.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_0
165,2,True,True,Child Care Center,99.0,4.0,6.0,0,Child Care Center,99,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1900,360.0,1140.0,780.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1311,5,True,True,Child Care Center,60.0,8.0,3.0,0,Child Care Center,60,18 MOS,13 YRS,18.0,156.0,MTWTF,5,0630,1800,390.0,1080.0,690.0,1997,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
3062,2,True,True,Child Care Center,50.0,6.0,2.0,0,Child Care Center,50,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,1997,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_28
3038,2,True,True,Child Care Center,48.0,3.0,4.0,0,Child Care Center,48,2 YRS,6 YRS,24.0,72.0,MTWRF,5,0700,1800,420.0,1080.0,660.0,2024,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
121,2,True,True,Child Care Center,60.0,10.0,6.0,0,Child Care Center,60,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1830,330.0,1110.0,780.0,2006,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_12
831,2,True,True,Child Care Center,45.0,7.0,1.0,0,Child Care Center,45,other,12 YRS,6.0,144.0,MTWTHF,5,0530,1900,330.0,1140.0,810.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_27
2559,3,True,True,Child Care Center,24.0,2.0,,0,Child Care Center,24,18 MOS,13 YRS,18.0,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2020,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_12
2826,2,True,True,Preschool,12.0,1.0,,0,Preschool,12,3 YRS,5 YRS,36.0,60.0,MTWRF,5,0730,1630,450.0,990.0,540.0,2025,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_15
78,2,True,True,Child Care Center,60.0,4.0,8.0,0,Child Care Center,60,18 MOS,12 YRS,18.0,144.0,MTWTHFSSU,7,0730,2400,450.0,1440.0,990.0,2016,,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2011,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1700,420.0,1020.0,600.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_31
655,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,other,12 YRS,12.0,144.0,other,6,0630,1830,390.0,1110.0,720.0,2023,,,Preschool,School Age,,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
2588,5,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTFSSU,7,0001,,1.0,,,2001,,Infants,Preschool,,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_7
109,1,True,False,Child Care Center,30.0,6.0,1.0,0,,,,,,,,,,,,,,,,Infants,Preschool,,Toddlers,,,,,,,,,Serves children with special needs,
3219,2,True,True,Child Care Center,183.0,19.0,10.0,0,Child Care Center,183,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2020,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_27
2622,2,True,True,Child Care Center,87.0,10.0,6.0,0,Child Care Center,87,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1930,360.0,1170.0,810.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
1891,5,True,True,Child Care Center,80.0,8.0,7.0,0,Child Care Center,80,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2019,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_1
517,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0500,1800,300.0,1080.0,780.0,2023,,Infants,,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_27
3262,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWThF,5,0730,1800,450.0,1080.0,630.0,2007,,Infants,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_8
2424,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1730,390.0,1050.0,660.0,2010,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_16
2913,2,True,True,Child Care Center,67.0,,,0,Child Care Center,67,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2022,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_30
1163,2,True,True,Child Care Center,90.0,13.0,1.0,0,Child Care Center,90,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2017,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1832,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2009,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
178,2,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0001,,1.0,,,2001,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_6
3205,3,True,True,Family Child Care Home,12.0,,2.0,1,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2006,other,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
1329,1,True,True,Family Child Care Home,10.0,1.0,1.0,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2012,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
2952,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2021,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_42
260,1,True,True,Family Child Care Home,10.0,,,0,Provisional Family Child Care Home I,10,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_1
2221,1,True,True,Family Child Care Home,12.0,1.0,,0,Provisional Family Child Care Home II,12,6 WKS,8 YRS,1.38,96.0,MTWTHF,5,other,,1140.0,,,2025,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_9
492,2,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
1792,1,True,True,Family Child Care Home,10.0,1.0,1.0,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,other,390.0,1230.0,840.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
1355,1,True,True,Family Child Care Home,12.0,2.0,2.0,0,Family Child Care Home II,12,6 WKS,6 YRS,1.38,72.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_24
909,2,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2015,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_24
2375,2,True,True,Family Child Care Home,12.0,,1.0,0,Family Child Care Home II,12,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0600,1700,360.0,1020.0,660.0,2024,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_19
469,5,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2006,,Infants,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_23
1845,2,True,True,Child Care Center,50.0,2.0,2.0,0,Child Care Center,50,6 WKS,13 YRS,1.38,156.0,MTWTHFS,6,0000,2400,0.0,1440.0,1440.0,2004,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2244,1,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1730,390.0,1050.0,660.0,2007,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_28
3269,2,True,True,Family Child Care Home,8.0,,,0,Family Child Care Home I,8,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1998,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_11
1739,1,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2024,,,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_36
136,1,True,True,Preschool,12.0,2.0,,0,Preschool,12,3 YRS,6 YRS,36.0,72.0,MTWTHF,5,0830,other,510.0,900.0,390.0,1997,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_1
2640,1,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0530,1830,330.0,1110.0,780.0,1999,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_38
919,2,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2018,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
2074,5,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0700,1900,420.0,1140.0,720.0,2000,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_12
694,1,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2011,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_35
2868,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,1997,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_11
2181,2,True,True,Child Care Center,144.0,16.0,13.0,0,Child Care Center,144,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2011,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2404,2,True,True,Child Care Center,187.0,30.0,17.0,0,Child Care Center,187,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0630,1730,390.0,1050.0,660.0,2001,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
689,5,True,True,Child Care Center,75.0,5.0,3.0,0,Child Care Center,75,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2021,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
743,3,True,True,Child Care Center,100.0,5.0,13.0,1,Child Care Center,100,18 MOS,11 YRS,18.0,132.0,MTWTHF,5,0700,other,420.0,1065.0,645.0,2001,National Lutheran School Accreditation,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
3055,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1800,360.0,1080.0,720.0,1997,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
403,2,True,True,Child Care Center,180.0,15.0,,0,Child Care Center,180,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,other,2100,240.0,1260.0,1020.0,2023,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_13
670,2,True,True,Child Care Center,135.0,18.0,4.0,0,Child Care Center,135,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1800,360.0,1080.0,720.0,2003,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_41
2779,2,True,True,Family Child Care Home,12.0,,1.0,0,Family Child Care Home II,12,6 WKS,8 YRS,1.38,96.0,MTWTHF,5,0530,1730,330.0,1050.0,720.0,2008,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_38
1872,2,True,True,Child Care Center,53.0,6.0,2.0,0,Child Care Center,53,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,other,1830,315.0,1110.0,795.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_30
495,2,True,True,Child Care Center,58.0,3.0,,0,Child Care Center,58,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0500,1800,300.0,1080.0,780.0,2021,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_30
671,1,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_22
2803,2,True,True,Child Care Center,72.0,8.0,2.0,0,Child Care Center,72,6 WKS,13 YRS,1.38,156.0,MTWTHFS,6,0500,2300,300.0,1380.0,1080.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_30
488,2,True,True,Child Care Center,224.0,12.0,1.0,0,Child Care Center,224,6 WKS,12 YRS,1.38,144.0,MTWTHFSSU,7,0500,2300,300.0,1380.0,1080.0,2020,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
1099,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,other,6,0600,1800,360.0,1080.0,720.0,2011,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1237,5,True,True,Child Care Center,206.0,24.0,140.0,0,Child Care Center,206,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1830,390.0,1110.0,720.0,2010,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
2275,3,True,True,Child Care Center,212.0,22.0,1.0,1,Child Care Center,212,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2006,National Association for the Education of Young Children,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
3098,1,True,True,Child Care Center,99.0,8.0,4.0,0,Child Care Center,99,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0530,1930,330.0,1170.0,840.0,2020,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
91,5,True,True,Child Care Center,39.0,7.0,4.0,0,Child Care Center,39,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2024,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_1
2243,1,True,True,Family Child Care Home,10.0,,1.0,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,other,0.0,1439.0,1439.0,2008,,Infants,,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
2775,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWThF,5,0730,1730,450.0,1050.0,600.0,2006,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_31
512,1,True,True,Family Child Care Home,10.0,1.0,1.0,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1800,360.0,1080.0,720.0,1997,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_31
243,1,True,False,Family Child Care Home,12.0,,,0,,,,,,,,,,,,,,,,Infants,Preschool,School Age,Toddlers,,,,,,,,,,
1818,2,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHFSSU,7,0600,1800,360.0,1080.0,720.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_43
973,1,True,True,Child Care Center,74.0,15.0,,0,Provisional Child Care Center,74,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0645,1730,405.0,1050.0,645.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_21
73,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTFSS,7,0600,1800,360.0,1080.0,720.0,2001,,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
2636,2,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0500,1830,300.0,1110.0,810.0,2023,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_14
1069,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,other,13 YRS,1.38,156.0,MTWTHF,5,0700,2000,420.0,1200.0,780.0,2010,,,,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
2935,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWThFSSu,7,0000,2400,0.0,1440.0,1440.0,2007,,Infants,Preschool,,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_16
1971,1,True,True,Preschool,40.0,1.0,6.0,0,Preschool,40,3 YRS,6 YRS,36.0,72.0,MTWTHF,5,0800,1600,480.0,960.0,480.0,2022,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_16
654,2,True,True,Preschool,80.0,10.0,,0,Preschool,80,3 YRS,5 YRS,36.0,60.0,MTWTHF,5,0830,other,510.0,690.0,180.0,2016,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_30
1125,5,True,True,Child Care Center,75.0,2.0,8.0,0,Child Care Center,75,2 YRS,12 YRS,24.0,144.0,MTWTF,5,0730,1730,450.0,1050.0,600.0,1996,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
1404,2,True,True,Child Care Center,72.0,5.0,3.0,0,Child Care Center,72,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0500,2400,300.0,1440.0,1140.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_32
2771,5,True,True,Child Care Center,125.0,4.0,,0,Child Care Center,125,3 YRS,13 YRS,36.0,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1996,,,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2122,2,True,True,Child Care Center,99.0,2.0,,0,Child Care Center,99,3 YRS,13 YRS,36.0,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1997,,,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1747,2,True,True,Child Care Center,124.0,11.0,3.0,0,Child Care Center,124,18 MOS,13 YRS,18.0,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1997,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1948,5,True,True,Child Care Center,99.0,4.0,7.0,0,Child Care Center,99,3 YRS,13 YRS,36.0,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1998,,,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2215,5,True,True,Child Care Center,99.0,4.0,2.0,0,Child Care Center,99,3 YRS,13 YRS,36.0,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1998,,,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
3232,3,True,True,Child Care Center,150.0,11.0,4.0,0,Child Care Center,150,18 MOS,13 YRS,18.0,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2012,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1370,1,True,True,Child Care Center,125.0,8.0,4.0,0,Child Care Center,125,18 MOS,13 YRS,18.0,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1996,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
214,2,True,True,Child Care Center,90.0,5.0,7.0,0,Child Care Center,90,3 YRS,13 YRS,36.0,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1998,,,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2948,3,False,False,Public School,,1.0,2.0,0,,,,,,,,,,,,,,,,,Preschool,,,,,,,,,,,Serves children with special needs,
2041,1,True,True,Child Care Center,50.0,,3.0,0,Child Care Center,50,3 YRS,6 YRS,36.0,72.0,other,4,other,1800,900.0,1080.0,180.0,2021,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,,Accepts child care subsidy,Serves children with special needs,county_32
