provider_id,qr_rating,program_type,age_6wk_17mo,age_18_23mo,age_0_23mo,age_2yr,age_3yr,age_4yr,age_5yr_preschool,age_5_15yr,licensed_capacity,enrollment_availability,accreditation_american_montessori_society_ams,accreditation_association_montessori_international_usa_ami_usa,accreditation_association_of_independent_maryland_schools_aims,accreditation_cognia_early_learning_accreditation,accreditation_maryland_accreditation,accreditation_middle_states_association_of_colleges_and_schools_commission_on_elementary_and_secondary_schools_msa_cess,accreditation_national_association_for_family_child_care_nafcc,accreditation_national_association_for_the_education_of_young_children_naeyc,accreditation_national_early_childhood_program_accreditation_necpa,achievement_accredited_program,achievement_asthma_and_allergy_friendly,achievement_cultural_and_linguistic_competency,achievement_eco_friendly_program,achievement_family_engagement,achievement_health_and_wellness,achievement_judy_center,achievement_military_child_care_in_your_neighborhood,achievement_quality_business_practices,accreditation_other
3059,1,Child Care Center,True,True,False,True,True,True,True,True,160,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
759,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3301,1,Child Care Center,True,True,False,True,True,True,True,True,32,,,,,,,,,,,,,,,,,,,,
4336,1,Child Care Center,False,False,False,True,True,True,True,True,48,,,,,,,,,,,,,,,,,,,,
3650,3,Child Care Center,False,False,False,True,True,True,True,True,61,,,,,,,,,,,,Asthma & Allergy Friendly,,,,Health and Wellness,,Military Child Care in Your Neighborhood,,
624,3,Child Care Center,True,True,False,True,True,True,True,True,101,,,,,,,,,,,,,,,,,,,,
4750,3,Child Care Center,True,True,False,True,True,True,True,True,85,,,,,,,,,,,,,,,,,,,,
6729,5,Child Care Center,True,True,False,True,True,True,True,True,123,,,,,,,,,,National Early Childhood Program Accreditation (NECPA),Accredited Program,,,,,,,,,
5274,5,Child Care Center,True,True,False,True,True,True,True,True,123,,,,,,,,,,National Early Childhood Program Accreditation (NECPA),Accredited Program,,,,,,,,,
4849,5,Child Care Center,True,True,False,True,True,True,True,True,97,,,,,,,,,,,,,,,,,,,,
2879,1,Child Care Center,True,True,False,True,True,True,True,True,41,,,,,,,,,,,,,,,,,,,,
2725,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
4474,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3476,5,Child Care Center,False,False,False,True,True,True,True,True,111,,,,,,,,,,National Early Childhood Program Accreditation (NECPA),Accredited Program,,,,,,,,,
1705,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4721,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
2391,3,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
3623,3,Child Care Center,True,True,False,True,True,True,True,True,45,,,,,,,,,,,,,,,,,,,,
5735,4,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,Asthma & Allergy Friendly,,,,,,,,
215,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4998,3,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,Judy Center,,,
3422,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
976,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5575,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
4550,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6640,5,Family Child Care,False,False,True,False,False,False,False,False,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
5339,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2457,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1977,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6293,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5319,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4492,2,Child Care Center,False,False,False,True,True,True,True,True,90,,,,,,,,,,,,,,,,,,,,
7099,3,LOC,False,False,False,True,True,True,True,False,50,,,,,,,,,,,,,,,,,,,,
3965,3,Child Care Center,True,True,False,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
3095,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1619,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3266,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6453,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6203,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4995,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5584,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3233,3,Child Care Center,True,True,False,True,True,True,True,True,116,,,,,,,,,,,,,,,,,,,,
574,3,LOC,False,False,False,False,True,True,True,False,,,,,,,,,,,,,,,,,,,,,
4737,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3828,5,Child Care Center,False,False,False,True,True,True,True,True,230,,,,Association of Independent Maryland Schools (AIMS),,,,,,,Accredited Program,,,,,,,,,
1101,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3569,5,Child Care Center,False,False,False,True,True,True,True,False,20,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
5804,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4514,1,Child Care Center,True,True,False,True,True,True,True,True,126,,,,,,,,,,,,,,,,,,,,
553,4,Child Care Center,False,False,False,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
4889,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1122,2,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
1329,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3244,1,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
552,2,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
52,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2989,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1347,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
47,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2710,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
7060,3,Family Child Care,False,False,True,True,True,True,True,True,5,,,,,,,,,,,,,,,,,,,,
6365,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1725,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1738,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
657,1,Family Child Care,False,False,False,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2434,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2605,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4075,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5578,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4598,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6434,5,Child Care Center,True,True,False,True,True,True,True,True,149,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,Eco-Friendly Program,,Health and Wellness,,,,
1091,5,Child Care Center,True,True,False,True,True,True,True,True,129,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
3993,2,Child Care Center,True,True,False,True,True,True,True,False,78,,,,,,,,,,,,,,,,,,,,
5329,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
708,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5696,3,Child Care Center,True,True,False,True,True,True,True,True,,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
6690,5,Child Care Center,True,True,False,True,True,True,True,True,86,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,Asthma & Allergy Friendly,,,,,,,,
6947,5,Child Care Center,True,True,False,True,True,True,True,True,95,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
2767,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
296,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3282,2,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
5709,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2332,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1607,5,Family Child Care,False,False,True,True,True,True,True,True,8,True,,,,,,,National Association for Family Child Care (NAFCC),,,,Asthma & Allergy Friendly,Cultural and Linguistic Competency,,Family Engagement,Health and Wellness,,Military Child Care in Your Neighborhood,,
5096,2,Child Care Center,True,True,False,True,True,True,True,True,52,,,,,,,,,,,,,,,,,,,,
1593,1,Child Care Center,True,True,False,True,True,True,True,True,40,,,,,,,,,,,,,,,,,,,,
1578,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
441,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2971,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6772,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
852,2,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
1299,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3621,1,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
5407,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4608,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
158,1,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
3631,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6975,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3451,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
5790,4,Child Care Center,False,False,False,False,True,True,True,False,40,,,,,,,,,,,,,,,,,,,,
3231,3,Child Care Center,False,False,False,False,True,True,True,True,80,,,,,,,,,,,,,,,,,,,,
6488,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4854,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2964,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
5946,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
2667,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1324,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1549,3,Child Care Center,True,True,False,True,True,True,True,True,112,,,,,,,,,,,,,,,,,,,,
5879,5,Child Care Center,True,True,False,True,True,True,True,True,166,,,,,,,,,,,Accredited Program,,,,,,,,,other
6296,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3104,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6973,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
1431,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3709,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1225,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4037,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
563,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5419,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2110,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3456,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
252,1,Child Care Center,False,False,False,True,True,True,True,True,102,,,,,,,,,,,,,,,,,,,,
3987,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1333,3,Family Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,Judy Center,,,
6061,3,Family Child Care,False,False,False,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
621,1,Family Child Care,False,False,True,True,True,True,True,True,5,,,,,,,,,,,,,,,,,,,,
263,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6784,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
7042,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
735,2,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
4781,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1466,5,LOC,False,False,False,False,True,True,True,True,99,,,,,,,,,,,Accredited Program,,,Eco-Friendly Program,,,,,,
189,3,LOC,False,False,False,True,True,True,True,True,150,,,,,,,,,,,,,,,,,,,,
6525,3,LOC,False,False,False,False,True,True,True,True,,,,,,,,,,,,,Asthma & Allergy Friendly,,,,,,,,
4236,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5141,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5123,1,Child Care Center,False,False,False,False,True,True,True,False,20,,,,,,,,,,,,,,,,,,,,
5072,5,Child Care Center,True,True,False,True,True,True,True,True,137,,,,,,Maryland Accreditation,,,,,Accredited Program,Asthma & Allergy Friendly,,,,,,Military Child Care in Your Neighborhood,,
5903,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6845,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5800,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3786,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
1212,3,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
6682,3,School-Age Only,False,False,False,False,False,False,False,True,20,,,,,,,,,,,,,,,,,,,,
1471,1,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
3662,4,School-Age Only,False,False,False,False,False,True,True,True,60,,,,,,,,,,,,,,,,,,,,
3382,4,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
3200,5,Child Care Center,True,True,False,True,True,True,True,True,,,,,,,Maryland Accreditation,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
4120,5,Child Care Center,True,True,False,True,True,True,True,True,169,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,Health and Wellness,,,,
5110,1,Child Care Center,True,True,False,True,True,True,True,True,155,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
6185,5,Child Care Center,True,True,False,True,True,True,True,True,26,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
4377,1,School-Age Only,False,False,False,False,False,True,True,True,60,,,,,,,,,,,,,,,,,,,,
4888,4,School-Age Only,False,False,False,False,False,False,False,True,90,,,,,,,,,,,,,,,,,,,,
1178,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4124,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3052,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5976,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4872,3,LOC,False,False,False,True,True,True,True,False,67,,,,,,,,,,,,,,,,,,,,
5324,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
3284,3,Child Care Center,False,True,False,True,True,True,True,True,126,,,,,,,,,,,,,,,,,,,,
2120,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5930,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1648,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
5721,1,Child Care Center,True,True,False,True,True,True,True,True,43,,,,,,,,,,,,,,,,,,,,
4310,2,School-Age Only,False,False,False,False,False,False,False,True,75,,,,,,,,,,,,,,,,,,,,
1777,2,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
2843,2,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
6335,2,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
4866,2,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
6499,2,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
3549,2,School-Age Only,False,False,False,False,False,True,True,True,60,,,,,,,,,,,,,,,,,,,,
6701,2,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
879,2,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
5989,2,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
1712,2,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
2866,2,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
6098,2,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
7097,2,School-Age Only,False,False,False,False,False,False,False,True,75,,,,,,,,,,,,,,,,,,,,
6214,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4879,3,Child Care Center,True,True,False,True,True,True,True,True,89,,,,,,,,,,,,,,,,,,,,
1159,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5844,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5962,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2220,3,Family Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,Child Care Center,True,True,False,True,True,True,True,True,70,,,,,,,,,,,,,,,,,,,,
4116,2,Child Care Center,True,True,False,True,True,True,True,True,73,,,,,,,,,,,,Asthma & Allergy Friendly,,,,,,,,
3768,4,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
6328,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6036,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6904,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
4902,2,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
288,3,Child Care Center,True,True,False,True,True,True,True,True,105,,,Association Montessori International / USA (AMI/USA),,,,,,,,Accredited Program,,,,,,,,,
4682,1,Child Care Center,True,True,False,True,True,True,True,True,78,,,,,,,,,,,,,,,,,,,,
4272,5,Child Care Center,False,False,False,True,True,True,True,True,72,,,,,,Maryland Accreditation,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
4114,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
770,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
2011,1,School-Age Only,False,False,False,False,False,False,False,True,90,,,,,,,,,,,,,,,,,,,,
3597,5,Child Care Center,True,True,False,True,True,True,True,False,186,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
5378,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
3269,1,Child Care Center,True,True,False,True,True,True,True,False,50,,,,,,,,,,,,,,,,,,,,
987,1,Child Care Center,False,False,False,False,True,True,True,True,189,,,,,,,,,,,,,,,,,,,,
2104,1,Child Care Center,True,True,False,True,True,True,True,True,59,,,,,,,,,,,,,,,,,,,,
6123,3,Child Care Center,False,False,False,True,True,True,True,True,16,,,,,,,,,,,,,,,,,,,,
1090,1,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
5203,1,Child Care Center,True,True,False,True,True,True,True,True,61,,,,,,,,,,,,,,,,,,Military Child Care in Your Neighborhood,,
1887,4,Child Care Center,True,True,False,True,True,True,True,True,131,,,,,,,,,,,,,,,,,,Military Child Care in Your Neighborhood,,
4294,3,Child Care Center,True,True,False,True,True,True,True,True,51,,,,,,,,,,,,Asthma & Allergy Friendly,,,,,,,,
1360,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1289,2,School-Age Only,False,False,False,False,False,True,True,True,30,,,,,,,,,,,,,,,,,,,,
6824,1,Child Care Center,False,False,False,True,True,True,True,True,20,,,,,,,,,,,,,,,,,,,,
431,3,Child Care Center,True,True,False,True,True,True,True,True,103,,,,,,,,,,,,,,,,,,,,
5031,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
4276,1,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
573,2,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
6149,3,Child Care Center,True,True,False,True,True,True,True,True,135,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6102,5,Child Care Center,True,True,False,True,True,True,True,True,129,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1573,2,Child Care Center,True,True,False,True,True,True,True,True,141,,,,,,,,,,,,,,,,,,,,
3937,1,Child Care Center,True,True,False,True,True,True,True,True,92,,,,,,,,,,,,,,,,,,,,
2133,1,Child Care Center,True,True,False,True,True,True,True,True,87,,,,,,,,,,,,,,,,,,,,
2185,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
644,2,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
2131,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
5267,1,Family Child Care,False,False,True,True,True,True,True,True,5,,,,,,,,,,,,,,,,,,,,
930,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
539,3,Child Care Center,True,True,False,True,True,True,True,True,84,,,,,,,,,,,,,,,,,,,,
1332,3,Child Care Center,False,False,False,True,True,True,True,True,56,,,,,,,,,,,,,,,,,,,,
4161,3,Child Care Center,True,True,False,True,True,True,True,True,243,,,,,,,,,,,,,,,,,,,,
123,3,Child Care Center,True,True,False,True,True,True,True,False,97,,,,,,,,,,,,,,,,,,,,
3045,1,Child Care Center,True,True,False,True,True,True,True,True,94,,,,,,,,,,,,,,,,,,,,
6189,4,Child Care Center,True,True,False,True,True,True,True,True,121,,,,,,,,,,National Early Childhood Program Accreditation (NECPA),Accredited Program,,,,,,,,,
1364,2,LOC,False,False,False,False,True,True,True,False,45,,,,,,,,,,,,,,,,,,,,
699,2,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
2858,2,Child Care Center,False,False,False,True,True,True,True,False,60,,,,,,,,,,,,,,,,,,,,
2903,3,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
1085,2,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
4873,2,Child Care Center,True,True,False,True,True,True,True,True,80,,,,,,,,,,,Accredited Program,,,,,,,Military Child Care in Your Neighborhood,,
5211,1,Child Care Center,True,True,False,True,True,True,True,True,62,,,,,,,,,,,Accredited Program,,,,,,,,,other
2262,1,Child Care Center,True,True,False,True,True,True,True,True,53,,,,,,,,,,,,,,,,,,,,
7028,1,Child Care Center,True,True,False,True,True,True,True,True,85,,,,,,,,,,,,,,,,,,,,
1690,1,School-Age Only,False,False,False,False,False,True,True,True,190,,,,,,,,,,,,,,,,,,,,
5428,1,Child Care Center,False,False,False,True,True,True,True,True,68,,,,,,,,,,,,,,,,,,,,
5558,5,Child Care Center,True,True,False,True,True,True,True,False,87,,,,,,,,,,,Accredited Program,,,,,,,,,
1913,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
404,2,School-Age Only,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
4256,3,Child Care Center,False,False,False,True,True,True,True,True,20,,,,,,,,,,,,,,Eco-Friendly Program,,,,,,
2852,3,Child Care Center,False,False,False,True,True,True,True,True,20,,,,,,,,,,,,,,,,,,,,
1965,4,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
1811,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
291,1,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
6967,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
